time,time_epoch,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition
2023-12-24 13:00:00,1703422800,12.2,53.9,1,24.4,39.2,236,WSW,1004.0,29.64,0.0,0.0,91,100,8.9,48.0,8.9,48.0,12.2,53.9,10.7,51.3,0,45,0,0,10.0,6.0,35.5,57.2,3.0,Overcast
2023-12-24 14:00:00,1703426400,12.2,53.9,1,25.3,40.7,236,WSW,1003.0,29.63,0.01,0.0,90,100,8.8,47.9,8.8,47.9,12.2,53.9,10.6,51.1,0,45,0,0,10.0,6.0,36.9,59.4,3.0,Patchy rain possible
2023-12-24 15:00:00,1703430000,12.1,53.8,1,24.2,38.9,242,WSW,1004.0,29.64,0.02,0.0,90,100,8.8,47.9,8.8,47.9,12.1,53.8,10.6,51.0,0,45,0,0,10.0,6.0,35.5,57.1,3.0,Patchy rain possible
2023-12-24 16:00:00,1703433600,12.2,54.0,0,22.4,36.0,243,WSW,1004.0,29.65,0.01,0.0,88,100,9.1,48.5,9.1,48.5,12.2,54.0,10.3,50.5,0,45,0,0,10.0,6.0,33.1,53.2,1.0,Patchy rain possible
2023-12-24 17:00:00,1703437200,11.8,53.2,0,21.0,33.8,242,WSW,1004.0,29.65,0.0,0.0,92,100,8.7,47.7,8.7,47.7,11.8,53.2,10.6,51.0,0,0,0,0,10.0,6.0,31.0,49.9,1.0,Overcast
2023-12-24 18:00:00,1703440800,11.9,53.4,0,20.8,33.5,244,WSW,1004.0,29.66,0.01,0.0,92,100,8.8,47.9,8.8,47.9,11.9,53.4,10.7,51.2,0,45,0,0,10.0,6.0,30.7,49.4,1.0,Patchy rain possible
2023-12-24 19:00:00,1703444400,11.8,53.3,0,19.7,31.7,244,WSW,1005.0,29.67,0.09,0.0,93,100,8.8,47.9,8.8,47.9,11.8,53.3,10.8,51.4,1,100,0,0,10.0,6.0,29.1,46.9,1.0,Patchy rain possible
2023-12-24 20:00:00,1703448000,12.3,54.1,0,19.9,32.0,249,WSW,1005.0,29.67,0.03,0.0,87,78,9.4,49.0,9.4,49.0,12.3,54.1,10.1,50.2,0,45,0,0,10.0,6.0,30.0,48.2,1.0,Patchy rain possible
2023-12-24 21:00:00,1703451600,11.7,53.0,0,19.7,31.7,245,WSW,1005.0,29.68,0.02,0.0,89,100,8.7,47.6,8.7,47.6,11.7,53.0,10.0,49.9,0,45,0,0,10.0,6.0,30.3,48.8,1.0,Patchy rain possible
2023-12-24 22:00:00,1703455200,12.0,53.7,0,19.0,30.6,244,WSW,1005.0,29.68,0.02,0.0,86,100,9.2,48.6,9.2,48.6,12.0,53.7,9.8,49.6,0,45,0,0,10.0,6.0,28.7,46.2,1.0,Patchy rain possible
2023-12-24 23:00:00,1703458800,12.0,53.5,0,19.0,30.6,246,WSW,1005.0,29.69,0.05,0.0,87,100,9.1,48.4,9.1,48.4,12.0,53.5,9.8,49.6,0,45,0,0,10.0,6.0,28.6,46.0,1.0,Patchy rain possible
