time,time_epoch,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition
2023-12-23 10:00:00,1703325600,9.5,49.0,1,17.9,28.8,264,W,1015.0,29.99,0.0,0.0,76,77,6.0,42.7,6.0,42.7,9.5,49.0,5.5,41.9,0,45,0,0,10.0,6.0,27.9,45.0,2.0,Cloudy
2023-12-23 11:00:00,1703329200,10.0,50.0,1,18.8,30.2,262,W,1015.0,29.98,0.01,0.0,76,88,6.6,43.8,6.6,43.8,10.0,50.0,6.0,42.7,0,45,0,0,10.0,6.0,27.6,44.4,3.0,Patchy rain possible
2023-12-23 12:00:00,1703332800,10.4,50.8,1,19.0,30.6,265,W,1015.0,29.96,0.01,0.0,74,78,7.1,44.8,7.1,44.8,10.4,50.8,6.0,42.8,0,45,0,0,10.0,6.0,27.6,44.4,3.0,Patchy rain possible
2023-12-23 13:00:00,1703336400,10.7,51.3,1,19.7,31.7,264,W,1014.0,29.95,0.0,0.0,71,58,7.4,45.3,7.4,45.3,10.7,51.3,5.8,42.4,0,45,0,0,10.0,6.0,28.8,46.3,4.0,Partly cloudy
2023-12-23 14:00:00,1703340000,10.6,51.0,1,17.9,28.8,260,W,1014.0,29.94,0.0,0.0,72,34,7.4,45.3,7.4,45.3,10.6,51.0,5.8,42.4,0,0,0,0,10.0,6.0,26.9,43.3,4.0,Partly cloudy
2023-12-23 15:00:00,1703343600,10.2,50.3,1,17.0,27.4,257,WSW,1014.0,29.94,0.0,0.0,73,44,7.0,44.6,7.0,44.6,10.2,50.3,5.7,42.2,0,0,0,0,10.0,6.0,27.0,43.5,4.0,Partly cloudy
2023-12-23 16:00:00,1703347200,9.4,49.0,0,15.7,25.2,252,WSW,1014.0,29.95,0.0,0.0,79,53,6.2,43.2,6.2,43.2,9.4,49.0,6.0,42.8,0,0,0,0,10.0,6.0,26.0,41.8,1.0,Partly cloudy
2023-12-23 17:00:00,1703350800,9.1,48.3,0,15.9,25.6,244,WSW,1014.0,29.94,0.0,0.0,83,44,5.7,42.3,5.7,42.3,9.1,48.3,6.3,43.3,0,0,0,0,10.0,6.0,26.0,41.8,1.0,Partly cloudy
2023-12-23 18:00:00,1703354400,9.1,48.3,0,17.2,27.7,243,WSW,1013.0,29.93,0.0,0.0,85,73,5.5,42.0,5.5,42.0,9.1,48.3,6.7,44.0,0,0,0,0,10.0,6.0,27.8,44.7,1.0,Cloudy
2023-12-23 19:00:00,1703358000,9.4,48.8,0,18.6,29.9,240,WSW,1013.0,29.91,0.0,0.0,85,93,5.7,42.3,5.7,42.3,9.4,48.8,6.9,44.5,0,0,0,0,10.0,6.0,29.3,47.2,1.0,Overcast
2023-12-23 20:00:00,1703361600,9.8,49.6,0,19.9,32.0,231,SW,1012.0,29.89,0.0,0.0,84,79,6.2,43.1,6.2,43.1,9.8,49.6,7.3,45.1,0,0,0,0,10.0,6.0,30.6,49.2,1.0,Cloudy
2023-12-23 21:00:00,1703365200,9.7,49.5,0,21.5,34.6,231,SW,1012.0,29.87,0.0,0.0,87,100,5.9,42.7,5.9,42.7,9.7,49.5,7.6,45.7,0,0,0,0,10.0,6.0,33.6,54.1,1.0,Overcast
2023-12-23 22:00:00,1703368800,10.3,50.6,0,23.3,37.4,233,SW,1011.0,29.85,0.0,0.0,87,100,6.5,43.7,6.5,43.7,10.3,50.6,8.2,46.7,0,45,0,0,10.0,6.0,34.9,56.2,1.0,Overcast
2023-12-23 23:00:00,1703372400,10.5,50.9,0,23.7,38.2,235,SW,1010.0,29.83,0.0,0.0,90,100,6.8,44.2,6.8,44.2,10.5,50.9,9.0,48.1,0,45,0,0,10.0,6.0,35.3,56.8,1.0,Overcast
