,start,end,start_time,clear_sky_ghi,clear_sky_dni,clear_sky_dhi,cloudy_sky_ghi,cloudy_sky_dni,cloudy_sky_dhi
33,08:15,08:30,2023-12-19 08:15:00,0.43,3.58,1.68,0.11,0.0,0.11
34,08:30,08:45,2023-12-19 08:30:00,3.64,30.72,4.82,0.91,0.0,0.91
35,08:45,09:00,2023-12-19 08:45:00,8.22,56.21,7.16,2.06,0.0,2.06
36,09:00,09:15,2023-12-19 09:00:00,13.34,76.38,9.02,3.33,0.0,3.33
37,09:15,09:30,2023-12-19 09:15:00,18.61,92.28,10.55,4.65,0.0,4.65
38,09:30,09:45,2023-12-19 09:30:00,23.8,105.0,11.83,5.95,0.0,5.95
39,09:45,10:00,2023-12-19 09:45:00,28.78,115.27,12.9,7.19,0.0,7.19
40,10:00,10:15,2023-12-19 10:00:00,33.42,123.63,13.81,8.35,0.0,8.35
41,10:15,10:30,2023-12-19 10:15:00,37.65,130.45,14.58,9.41,0.0,9.41
42,10:30,10:45,2023-12-19 10:30:00,41.42,135.97,15.21,10.35,0.0,10.35
43,10:45,11:00,2023-12-19 10:45:00,44.66,140.39,15.73,11.17,0.0,11.17
44,11:00,11:15,2023-12-19 11:00:00,47.34,143.84,16.14,11.84,0.0,11.84
45,11:15,11:30,2023-12-19 11:15:00,49.44,146.4,16.46,12.36,0.0,12.36
46,11:30,11:45,2023-12-19 11:30:00,50.91,148.15,16.67,12.73,0.0,12.73
47,11:45,12:00,2023-12-19 11:45:00,51.77,149.14,16.79,12.94,0.0,12.94
48,12:00,12:15,2023-12-19 12:00:00,51.98,149.39,16.82,13.0,0.0,13.0
49,12:15,12:30,2023-12-19 12:15:00,51.56,148.9,16.76,12.89,0.0,12.89
50,12:30,12:45,2023-12-19 12:30:00,50.5,147.66,16.61,12.62,0.0,12.62
51,12:45,13:00,2023-12-19 12:45:00,48.82,145.65,16.36,12.2,0.0,12.2
52,13:00,13:15,2023-12-19 13:00:00,46.53,142.81,16.02,11.63,0.0,11.63
53,13:15,13:30,2023-12-19 13:15:00,43.66,139.07,15.57,10.91,0.0,10.91
54,13:30,13:45,2023-12-19 13:30:00,40.24,134.31,15.02,10.06,0.0,10.06
55,13:45,14:00,2023-12-19 13:45:00,36.32,128.39,14.34,9.08,0.0,9.08
56,14:00,14:15,2023-12-19 14:00:00,31.94,121.1,13.53,7.98,0.0,7.98
57,14:15,14:30,2023-12-19 14:15:00,27.18,112.14,12.57,6.79,0.0,6.79
58,14:30,14:45,2023-12-19 14:30:00,22.12,101.12,11.43,5.53,0.0,5.53
59,14:45,15:00,2023-12-19 14:45:00,16.88,87.44,10.08,4.22,0.0,4.22
60,15:00,15:15,2023-12-19 15:00:00,11.62,70.25,8.45,2.91,0.0,2.91
61,15:15,15:30,2023-12-19 15:15:00,6.63,48.42,6.45,1.66,0.0,1.66
62,15:30,15:45,2023-12-19 15:30:00,2.37,21.29,3.9,0.59,0.0,0.59
63,15:45,16:00,2023-12-19 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
64,16:00,16:15,2023-12-19 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
65,16:15,16:30,2023-12-19 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
66,16:30,16:45,2023-12-19 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
67,16:45,17:00,2023-12-19 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
68,17:00,17:15,2023-12-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
69,17:15,17:30,2023-12-19 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
70,17:30,17:45,2023-12-19 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
71,17:45,18:00,2023-12-19 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
72,18:00,18:15,2023-12-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
73,18:15,18:30,2023-12-19 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
74,18:30,18:45,2023-12-19 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
75,18:45,19:00,2023-12-19 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
76,19:00,19:15,2023-12-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
77,19:15,19:30,2023-12-19 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
78,19:30,19:45,2023-12-19 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
79,19:45,20:00,2023-12-19 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
80,20:00,20:15,2023-12-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
81,20:15,20:30,2023-12-19 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
82,20:30,20:45,2023-12-19 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
83,20:45,21:00,2023-12-19 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
84,21:00,21:15,2023-12-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
85,21:15,21:30,2023-12-19 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
86,21:30,21:45,2023-12-19 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
87,21:45,22:00,2023-12-19 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
88,22:00,22:15,2023-12-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
89,22:15,22:30,2023-12-19 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
90,22:30,22:45,2023-12-19 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
91,22:45,23:00,2023-12-19 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
92,23:00,23:15,2023-12-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
93,23:15,23:30,2023-12-19 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
94,23:30,23:45,2023-12-19 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
95,23:45,00:00,2023-12-19 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
