,start,end,start_time,clear_sky_ghi,clear_sky_dni,clear_sky_dhi,cloudy_sky_ghi,cloudy_sky_dni,cloudy_sky_dhi
0,00:00,00:15,2023-12-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
1,00:15,00:30,2023-12-17 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2,00:30,00:45,2023-12-17 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
3,00:45,01:00,2023-12-17 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
4,01:00,01:15,2023-12-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5,01:15,01:30,2023-12-17 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
6,01:30,01:45,2023-12-17 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
7,01:45,02:00,2023-12-17 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
8,02:00,02:15,2023-12-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
9,02:15,02:30,2023-12-17 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
10,02:30,02:45,2023-12-17 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
11,02:45,03:00,2023-12-17 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
12,03:00,03:15,2023-12-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
13,03:15,03:30,2023-12-17 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
14,03:30,03:45,2023-12-17 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
15,03:45,04:00,2023-12-17 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
16,04:00,04:15,2023-12-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
17,04:15,04:30,2023-12-17 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
18,04:30,04:45,2023-12-17 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
19,04:45,05:00,2023-12-17 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
20,05:00,05:15,2023-12-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
21,05:15,05:30,2023-12-17 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
22,05:30,05:45,2023-12-17 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
23,05:45,06:00,2023-12-17 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
24,06:00,06:15,2023-12-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
25,06:15,06:30,2023-12-17 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
26,06:30,06:45,2023-12-17 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
27,06:45,07:00,2023-12-17 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
28,07:00,07:15,2023-12-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
29,07:15,07:30,2023-12-17 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
30,07:30,07:45,2023-12-17 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
31,07:45,08:00,2023-12-17 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
32,08:00,08:15,2023-12-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
33,08:15,08:30,2023-12-17 08:15:00,0.63,5.52,2.02,0.29,0.0,0.29
34,08:30,08:45,2023-12-17 08:30:00,4.03,33.15,5.07,1.92,0.0,1.92
35,08:45,09:00,2023-12-17 08:45:00,8.68,58.07,7.36,4.3,0.0,4.3
36,09:00,09:15,2023-12-17 09:00:00,13.83,77.76,9.19,7.11,0.0,7.11
37,09:15,09:30,2023-12-17 09:15:00,19.11,93.32,10.7,9.83,0.0,9.83
38,09:30,09:45,2023-12-17 09:30:00,24.29,105.78,11.96,12.5,2.63,12.13
39,09:45,10:00,2023-12-17 09:45:00,29.25,115.87,13.03,15.05,5.17,14.21
40,10:00,10:15,2023-12-17 10:00:00,33.87,124.08,13.93,17.42,4.6,16.6
41,10:15,10:30,2023-12-17 10:15:00,38.08,130.77,14.68,19.41,5.12,18.4
42,10:30,10:45,2023-12-17 10:30:00,41.81,136.19,15.31,21.11,5.42,19.96
43,10:45,11:00,2023-12-17 10:45:00,45.01,140.52,15.82,22.51,5.54,21.27
44,11:00,11:15,2023-12-17 11:00:00,47.65,143.89,16.23,23.61,5.51,22.32
45,11:15,11:30,2023-12-17 11:15:00,49.71,146.39,16.53,22.15,1.33,21.82
46,11:30,11:45,2023-12-17 11:30:00,51.15,148.09,16.74,20.06,0.0,20.06
47,11:45,12:00,2023-12-17 11:45:00,51.96,149.03,16.86,17.44,0.0,17.44
48,12:00,12:15,2023-12-17 12:00:00,52.13,149.24,16.88,14.35,0.0,14.35
49,12:15,12:30,2023-12-17 12:15:00,51.67,148.71,16.81,13.9,0.0,13.9
50,12:30,12:45,2023-12-17 12:30:00,50.57,147.44,16.66,13.28,0.0,13.28
51,12:45,13:00,2023-12-17 12:45:00,48.85,145.39,16.4,12.52,0.0,12.52
52,13:00,13:15,2023-12-17 13:00:00,46.52,142.51,16.05,11.63,0.0,11.63
53,13:15,13:30,2023-12-17 13:15:00,43.61,138.71,15.6,10.9,0.0,10.9
54,13:30,13:45,2023-12-17 13:30:00,40.16,133.9,15.03,10.04,0.0,10.04
55,13:45,14:00,2023-12-17 13:45:00,36.2,127.92,14.35,9.05,0.0,9.05
56,14:00,14:15,2023-12-17 14:00:00,31.79,120.56,13.53,7.95,0.0,7.95
57,14:15,14:30,2023-12-17 14:15:00,27.01,111.53,12.56,6.92,0.0,6.92
58,14:30,14:45,2023-12-17 14:30:00,21.93,100.42,11.4,5.76,0.0,5.76
59,14:45,15:00,2023-12-17 14:45:00,16.68,86.63,10.04,4.49,0.0,4.49
60,15:00,15:15,2023-12-17 15:00:00,11.42,69.3,8.39,3.14,0.0,3.14
61,15:15,15:30,2023-12-17 15:15:00,6.44,47.29,6.37,2.6,0.0,2.6
62,15:30,15:45,2023-12-17 15:30:00,2.22,20.05,3.78,1.14,0.0,1.14
63,15:45,16:00,2023-12-17 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
64,16:00,16:15,2023-12-17 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
65,16:15,16:30,2023-12-17 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
66,16:30,16:45,2023-12-17 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
67,16:45,17:00,2023-12-17 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
68,17:00,17:15,2023-12-17 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
69,17:15,17:30,2023-12-17 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
70,17:30,17:45,2023-12-17 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
71,17:45,18:00,2023-12-17 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
72,18:00,18:15,2023-12-17 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
73,18:15,18:30,2023-12-17 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
74,18:30,18:45,2023-12-17 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
75,18:45,19:00,2023-12-17 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
76,19:00,19:15,2023-12-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
77,19:15,19:30,2023-12-17 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
78,19:30,19:45,2023-12-17 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
79,19:45,20:00,2023-12-17 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
80,20:00,20:15,2023-12-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
81,20:15,20:30,2023-12-17 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
82,20:30,20:45,2023-12-17 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
83,20:45,21:00,2023-12-17 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
84,21:00,21:15,2023-12-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
85,21:15,21:30,2023-12-17 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
86,21:30,21:45,2023-12-17 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
87,21:45,22:00,2023-12-17 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
88,22:00,22:15,2023-12-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
89,22:15,22:30,2023-12-17 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
90,22:30,22:45,2023-12-17 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
91,22:45,23:00,2023-12-17 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
92,23:00,23:15,2023-12-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
93,23:15,23:30,2023-12-17 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
94,23:30,23:45,2023-12-17 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
