,start,end,start_time,clear_sky_ghi,clear_sky_dni,clear_sky_dhi,cloudy_sky_ghi,cloudy_sky_dni,cloudy_sky_dhi
0,00:00,00:15,2023-12-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
1,00:15,00:30,2023-12-16 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2,00:30,00:45,2023-12-16 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
3,00:45,01:00,2023-12-16 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
4,01:00,01:15,2023-12-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5,01:15,01:30,2023-12-16 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
6,01:30,01:45,2023-12-16 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
7,01:45,02:00,2023-12-16 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
8,02:00,02:15,2023-12-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
9,02:15,02:30,2023-12-16 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
10,02:30,02:45,2023-12-16 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
11,02:45,03:00,2023-12-16 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
12,03:00,03:15,2023-12-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
13,03:15,03:30,2023-12-16 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
14,03:30,03:45,2023-12-16 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
15,03:45,04:00,2023-12-16 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
16,04:00,04:15,2023-12-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
17,04:15,04:30,2023-12-16 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
18,04:30,04:45,2023-12-16 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
19,04:45,05:00,2023-12-16 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
20,05:00,05:15,2023-12-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
21,05:15,05:30,2023-12-16 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
22,05:30,05:45,2023-12-16 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
23,05:45,06:00,2023-12-16 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
24,06:00,06:15,2023-12-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
25,06:15,06:30,2023-12-16 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
26,06:30,06:45,2023-12-16 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
27,06:45,07:00,2023-12-16 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
28,07:00,07:15,2023-12-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
29,07:15,07:30,2023-12-16 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
30,07:30,07:45,2023-12-16 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
31,07:45,08:00,2023-12-16 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
32,08:00,08:15,2023-12-16 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
33,08:15,08:30,2023-12-16 08:15:00,0.75,6.73,2.21,0.19,0.0,0.19
34,08:30,08:45,2023-12-16 08:30:00,4.25,34.53,5.2,1.06,0.0,1.06
35,08:45,09:00,2023-12-16 08:45:00,8.95,59.15,7.47,2.24,0.0,2.24
36,09:00,09:15,2023-12-16 09:00:00,14.12,78.59,9.29,3.53,0.0,3.53
37,09:15,09:30,2023-12-16 09:15:00,19.4,93.97,10.78,4.85,0.0,4.85
38,09:30,09:45,2023-12-16 09:30:00,24.59,106.3,12.04,6.15,0.0,6.15
39,09:45,10:00,2023-12-16 09:45:00,29.54,116.28,13.09,7.38,0.0,7.38
40,10:00,10:15,2023-12-16 10:00:00,34.15,124.41,13.99,8.54,0.0,8.54
41,10:15,10:30,2023-12-16 10:15:00,38.34,131.04,14.74,9.59,0.0,9.59
42,10:30,10:45,2023-12-16 10:30:00,42.06,136.41,15.36,10.51,0.0,10.51
43,10:45,11:00,2023-12-16 10:45:00,45.24,140.69,15.87,11.31,0.0,11.31
44,11:00,11:15,2023-12-16 11:00:00,47.87,144.02,16.27,11.97,0.0,11.97
45,11:15,11:30,2023-12-16 11:15:00,49.9,146.49,16.58,12.48,0.0,12.48
46,11:30,11:45,2023-12-16 11:30:00,51.32,148.16,16.78,12.83,0.0,12.83
47,11:45,12:00,2023-12-16 11:45:00,52.11,149.08,16.9,13.03,0.0,13.03
48,12:00,12:15,2023-12-16 12:00:00,52.26,149.26,16.92,13.07,0.0,13.07
49,12:15,12:30,2023-12-16 12:15:00,51.78,148.7,16.85,12.94,0.0,12.94
50,12:30,12:45,2023-12-16 12:30:00,50.65,147.39,16.68,12.66,0.0,12.66
51,12:45,13:00,2023-12-16 12:45:00,48.91,145.31,16.43,12.23,0.0,12.23
52,13:00,13:15,2023-12-16 13:00:00,46.56,142.4,16.07,11.64,0.0,11.64
53,13:15,13:30,2023-12-16 13:15:00,43.64,138.59,15.61,10.91,0.0,10.91
54,13:30,13:45,2023-12-16 13:30:00,40.16,133.77,15.05,10.04,0.0,10.04
55,13:45,14:00,2023-12-16 13:45:00,36.19,127.77,14.36,9.05,0.0,9.05
56,14:00,14:15,2023-12-16 14:00:00,31.77,120.39,13.53,7.94,0.0,7.94
57,14:15,14:30,2023-12-16 14:15:00,26.97,111.33,12.56,6.74,0.0,6.74
58,14:30,14:45,2023-12-16 14:30:00,21.88,100.18,11.4,5.47,0.0,5.47
59,14:45,15:00,2023-12-16 14:45:00,16.62,86.35,10.03,4.15,0.0,4.15
60,15:00,15:15,2023-12-16 15:00:00,11.36,68.96,8.37,2.84,0.0,2.84
61,15:15,15:30,2023-12-16 15:15:00,6.38,46.89,6.34,1.59,0.0,1.59
62,15:30,15:45,2023-12-16 15:30:00,2.18,19.62,3.74,0.54,0.0,0.54
