datetime,power
2024-01-01 00:00:00+00:00,0.082043
2024-01-01 00:00:01+00:00,0.084521
2024-01-01 00:00:02+00:00,0.082354
2024-01-01 00:00:03+00:00,0.083634
2024-01-01 00:00:04+00:00,0.083362
2024-01-01 00:00:05+00:00,0.082601
2024-01-01 00:00:06+00:00,0.084255
2024-01-01 00:00:07+00:00,0.081996
2024-01-01 00:00:08+00:00,0.084255
2024-01-01 00:00:09+00:00,0.081893
2024-01-01 00:00:10+00:00,0.083897
2024-01-01 00:00:11+00:00,0.082455
2024-01-01 00:00:12+00:00,0.08352
2024-01-01 00:00:13+00:00,0.083118
2024-01-01 00:00:14+00:00,0.083206
2024-01-01 00:00:15+00:00,0.083431
2024-01-01 00:00:16+00:00,0.083242
2024-01-01 00:00:17+00:00,0.083751
2024-01-01 00:00:18+00:00,0.082966
2024-01-01 00:00:19+00:00,0.084017
2024-01-01 00:00:20+00:00,0.082743
2024-01-01 00:00:21+00:00,0.084041
2024-01-01 00:00:22+00:00,0.082547
2024-01-01 00:00:23+00:00,0.084044
2024-01-01 00:00:24+00:00,0.082519
2024-01-01 00:00:25+00:00,0.084215
2024-01-01 00:00:26+00:00,0.082438
2024-01-01 00:00:27+00:00,0.084236
2024-01-01 00:00:28+00:00,0.082363
2024-01-01 00:00:29+00:00,0.08435
2024-01-01 00:00:30+00:00,0.082357
2024-01-01 00:00:31+00:00,0.084372
2024-01-01 00:00:32+00:00,0.08231
2024-01-01 00:00:33+00:00,0.084322
2024-01-01 00:00:34+00:00,0.082378
2024-01-01 00:00:35+00:00,0.08425
2024-01-01 00:00:36+00:00,0.082612
2024-01-01 00:00:37+00:00,0.084057
2024-01-01 00:00:38+00:00,0.082852
2024-01-01 00:00:39+00:00,0.083854
2024-01-01 00:00:40+00:00,0.083056
2024-01-01 00:00:41+00:00,0.083732
2024-01-01 00:00:42+00:00,0.083211
2024-01-01 00:00:43+00:00,0.083684
2024-01-01 00:00:44+00:00,0.083167
2024-01-01 00:00:45+00:00,0.083635
2024-01-01 00:00:46+00:00,0.0832
2024-01-01 00:00:47+00:00,0.083589
2024-01-01 00:00:48+00:00,0.083158
