datetime,power
2023-12-18 00:00:00+00:00,0.086058
2023-12-18 00:00:01+00:00,0.084463
2023-12-18 00:00:02+00:00,0.086502
2023-12-18 00:00:03+00:00,0.084354
2023-12-18 00:00:04+00:00,0.08656
2023-12-18 00:00:05+00:00,0.08459
2023-12-18 00:00:06+00:00,0.086089
2023-12-18 00:00:07+00:00,0.085016
2023-12-18 00:00:08+00:00,0.085683
2023-12-18 00:00:09+00:00,0.085553
2023-12-18 00:00:10+00:00,0.086116
2023-12-18 00:00:11+00:00,0.084531
2023-12-18 00:00:12+00:00,0.086466
2023-12-18 00:00:13+00:00,0.084246
2023-12-18 00:00:14+00:00,0.086674
2023-12-18 00:00:15+00:00,0.084164
2023-12-18 00:00:16+00:00,0.086531
2023-12-18 00:00:17+00:00,0.084577
2023-12-18 00:00:18+00:00,0.086077
2023-12-18 00:00:19+00:00,0.085094
2023-12-18 00:00:20+00:00,0.085767
2023-12-18 00:00:21+00:00,0.085175
2023-12-18 00:00:22+00:00,0.085573
2023-12-18 00:00:23+00:00,0.085266
2023-12-18 00:00:24+00:00,0.085446
2023-12-18 00:00:25+00:00,0.085559
2023-12-18 00:00:26+00:00,0.0852
2023-12-18 00:00:27+00:00,0.085943
2023-12-18 00:00:28+00:00,0.084856
2023-12-18 00:00:29+00:00,0.086275
2023-12-18 00:00:30+00:00,0.084376
2023-12-18 00:00:31+00:00,0.086608
2023-12-18 00:00:32+00:00,0.084141
2023-12-18 00:00:33+00:00,0.086663
2023-12-18 00:00:34+00:00,0.084333
2023-12-18 00:00:35+00:00,0.086189
2023-12-18 00:00:36+00:00,0.085199
2023-12-18 00:00:37+00:00,0.085255
2023-12-18 00:00:38+00:00,0.08606
2023-12-18 00:00:39+00:00,0.084551
2023-12-18 00:00:40+00:00,0.086501
2023-12-18 00:00:41+00:00,0.084035
2023-12-18 00:00:42+00:00,0.086214
2023-12-18 00:00:43+00:00,0.084202
2023-12-18 00:00:44+00:00,0.086515
2023-12-18 00:00:45+00:00,0.084681
2023-12-18 00:00:46+00:00,0.085967
2023-12-18 00:00:47+00:00,0.085503
2023-12-18 00:00:48+00:00,0.084794
2023-12-18 00:00:49+00:00,0.086421
2023-12-18 00:00:50+00:00,0.084364
2023-12-18 00:00:51+00:00,0.085453
2023-12-18 00:00:52+00:00,0.086221
2023-12-18 00:00:53+00:00,0.084602
2023-12-18 00:00:54+00:00,0.084839
2023-12-18 00:00:55+00:00,0.086126
2023-12-18 00:00:56+00:00,0.085537
2023-12-18 00:00:57+00:00,0.084335
2023-12-18 00:00:58+00:00,0.085299
2023-12-18 00:00:59+00:00,0.086056
2023-12-18 00:01:00+00:00,0.085071
2023-12-18 00:01:01+00:00,0.084419
2023-12-18 00:01:02+00:00,0.085489
2023-12-18 00:01:03+00:00,0.086107
2023-12-18 00:01:04+00:00,0.085103
2023-12-18 00:01:05+00:00,0.084423
