datetime,power
2023-12-14 00:00:00+00:00,0.082842
2023-12-14 00:00:01+00:00,0.085357
2023-12-14 00:00:02+00:00,0.082861
2023-12-14 00:00:03+00:00,0.085459
2023-12-14 00:00:04+00:00,0.08284
2023-12-14 00:00:05+00:00,0.085378
2023-12-14 00:00:06+00:00,0.082907
2023-12-14 00:00:07+00:00,0.085243
2023-12-14 00:00:08+00:00,0.083256
2023-12-14 00:00:09+00:00,0.084807
2023-12-14 00:00:10+00:00,0.083796
2023-12-14 00:00:11+00:00,0.083968
2023-12-14 00:00:12+00:00,0.084716
2023-12-14 00:00:13+00:00,0.083147
2023-12-14 00:00:14+00:00,0.085319
2023-12-14 00:00:15+00:00,0.08283
2023-12-14 00:00:16+00:00,0.085359
2023-12-14 00:00:17+00:00,0.082963
2023-12-14 00:00:18+00:00,0.084961
2023-12-14 00:00:19+00:00,0.083747
2023-12-14 00:00:20+00:00,0.084082
2023-12-14 00:00:21+00:00,0.084556
2023-12-14 00:00:22+00:00,0.083236
2023-12-14 00:00:23+00:00,0.085138
2023-12-14 00:00:24+00:00,0.082761
2023-12-14 00:00:25+00:00,0.085186
2023-12-14 00:00:26+00:00,0.082681
2023-12-14 00:00:27+00:00,0.085033
2023-12-14 00:00:28+00:00,0.08269
2023-12-14 00:00:29+00:00,0.084499
2023-12-14 00:00:30+00:00,0.083424
2023-12-14 00:00:31+00:00,0.083797
2023-12-14 00:00:32+00:00,0.084219
2023-12-14 00:00:33+00:00,0.083018
2023-12-14 00:00:34+00:00,0.08481
2023-12-14 00:00:35+00:00,0.082762
2023-12-14 00:00:36+00:00,0.085204
2023-12-14 00:00:37+00:00,0.082712
2023-12-14 00:00:38+00:00,0.085083
2023-12-14 00:00:39+00:00,0.083004
2023-12-14 00:00:40+00:00,0.084516
2023-12-14 00:00:41+00:00,0.083666
2023-12-14 00:00:42+00:00,0.083749
2023-12-14 00:00:43+00:00,0.084596
2023-12-14 00:00:44+00:00,0.082922
2023-12-14 00:00:45+00:00,0.085069
2023-12-14 00:00:46+00:00,0.082654
2023-12-14 00:00:47+00:00,0.085133
2023-12-14 00:00:48+00:00,0.083046
2023-12-14 00:00:49+00:00,0.084482
2023-12-14 00:00:50+00:00,0.083816
2023-12-14 00:00:51+00:00,0.083723
2023-12-14 00:00:52+00:00,0.084219
2023-12-14 00:00:53+00:00,0.083609
