datetime,power
2023-12-17 00:00:00+00:00,0.082476
2023-12-17 00:00:01+00:00,0.082307
2023-12-17 00:00:02+00:00,0.084045
2023-12-17 00:00:03+00:00,0.081583
2023-12-17 00:00:04+00:00,0.08358
2023-12-17 00:00:05+00:00,0.082965
2023-12-17 00:00:06+00:00,0.081984
2023-12-17 00:00:07+00:00,0.084093
2023-12-17 00:00:08+00:00,0.08183
2023-12-17 00:00:09+00:00,0.083187
2023-12-17 00:00:10+00:00,0.083371
2023-12-17 00:00:11+00:00,0.081775
2023-12-17 00:00:12+00:00,0.084073
2023-12-17 00:00:13+00:00,0.082017
2023-12-17 00:00:14+00:00,0.083051
2023-12-17 00:00:15+00:00,0.083452
2023-12-17 00:00:16+00:00,0.081734
2023-12-17 00:00:18+00:00,0.081553
2023-12-17 00:00:19+00:00,0.083702
2023-12-17 00:00:20+00:00,0.082911
2023-12-17 00:00:21+00:00,0.0821
2023-12-17 00:00:22+00:00,0.084155
2023-12-17 00:00:23+00:00,0.081953
2023-12-17 00:00:24+00:00,0.082962
2023-12-17 00:00:25+00:00,0.08355
2023-12-17 00:00:26+00:00,0.081621
2023-12-17 00:00:27+00:00,0.083878
2023-12-17 00:00:28+00:00,0.0824
2023-12-17 00:00:29+00:00,0.082374
2023-12-17 00:00:30+00:00,0.08365
2023-12-17 00:00:31+00:00,0.081438
2023-12-17 00:00:32+00:00,0.083628
2023-12-17 00:00:33+00:00,0.082264
2023-12-17 00:00:34+00:00,0.08186
2023-12-17 00:00:35+00:00,0.083678
2023-12-17 00:00:36+00:00,0.081295
2023-12-17 00:00:37+00:00,0.08325
2023-12-17 00:00:38+00:00,0.082975
2023-12-17 00:00:39+00:00,0.081709
2023-12-17 00:00:40+00:00,0.08411
2023-12-17 00:00:41+00:00,0.082177
2023-12-17 00:00:42+00:00,0.082686
2023-12-17 00:00:43+00:00,0.083843
2023-12-17 00:00:44+00:00,0.081664
2023-12-17 00:00:45+00:00,0.083782
2023-12-17 00:00:46+00:00,0.082755
2023-12-17 00:00:47+00:00,0.082122
2023-12-17 00:00:48+00:00,0.084089
2023-12-17 00:00:49+00:00,0.081784
2023-12-17 00:00:50+00:00,0.083399
2023-12-17 00:00:51+00:00,0.083101
2023-12-17 00:00:52+00:00,0.081865
2023-12-17 00:00:53+00:00,0.084075
2023-12-17 00:00:54+00:00,0.0822
2023-12-17 00:00:55+00:00,0.082581
2023-12-17 00:00:56+00:00,0.083974
2023-12-17 00:00:57+00:00,0.08205
2023-12-17 00:00:58+00:00,0.082809
2023-12-17 00:00:59+00:00,0.083798
2023-12-17 00:01:00+00:00,0.081646
2023-12-17 00:01:01+00:00,0.083666
2023-12-17 00:01:02+00:00,0.082749
2023-12-17 00:01:03+00:00,0.082089
2023-12-17 00:01:04+00:00,0.084087
2023-12-17 00:01:05+00:00,0.081804
2023-12-17 00:01:06+00:00,0.083193
2023-12-17 00:01:07+00:00,0.083597
2023-12-17 00:01:08+00:00,0.08177
2023-12-17 00:01:09+00:00,0.083901
2023-12-17 00:01:10+00:00,0.082365
2023-12-17 00:01:11+00:00,0.081958
2023-12-17 00:01:12+00:00,0.0839
2023-12-17 00:01:13+00:00,0.081798
2023-12-17 00:01:14+00:00,0.082488
2023-12-17 00:01:15+00:00,0.08358
2023-12-17 00:01:16+00:00,0.081308
2023-12-17 00:01:17+00:00,0.082904
2023-12-17 00:01:18+00:00,0.083274
2023-12-17 00:01:19+00:00,0.081405
2023-12-17 00:01:20+00:00,0.083635
2023-12-17 00:01:21+00:00,0.082057
2023-12-17 00:01:22+00:00,0.082375
2023-12-17 00:01:23+00:00,0.083398
2023-12-17 00:01:24+00:00,0.081491
2023-12-17 00:01:25+00:00,0.083796
2023-12-17 00:01:26+00:00,0.081735
2023-12-17 00:01:27+00:00,0.082844
2023-12-17 00:01:28+00:00,0.083155
2023-12-17 00:01:29+00:00,0.081597
2023-12-17 00:01:30+00:00,0.084049
2023-12-17 00:01:31+00:00,0.081898
2023-12-17 00:01:32+00:00,0.082799
2023-12-17 00:01:33+00:00,0.083484
2023-12-17 00:01:34+00:00,0.081551
2023-12-17 00:01:35+00:00,0.083595
2023-12-17 00:01:36+00:00,0.082922
2023-12-17 00:01:37+00:00,0.081759
2023-12-17 00:01:38+00:00,0.083892
2023-12-17 00:01:39+00:00,0.08215
2023-12-17 00:01:40+00:00,0.082267
2023-12-17 00:01:41+00:00,0.083792
2023-12-17 00:01:42+00:00,0.081514
2023-12-17 00:01:43+00:00,0.083824
2023-12-17 00:01:44+00:00,0.081828
2023-12-17 00:01:45+00:00,0.083354
2023-12-17 00:01:46+00:00,0.082161
2023-12-17 00:01:47+00:00,0.083163
2023-12-17 00:01:48+00:00,0.08218
2023-12-17 00:01:49+00:00,0.083258
2023-12-17 00:01:50+00:00,0.081844
2023-12-17 00:01:51+00:00,0.083301
2023-12-17 00:01:52+00:00,0.081488
2023-12-17 00:01:53+00:00,0.083541
2023-12-17 00:01:54+00:00,0.081436
2023-12-17 00:01:55+00:00,0.083606
2023-12-17 00:01:56+00:00,0.081152
2023-12-17 00:01:57+00:00,0.083467
2023-12-17 00:01:58+00:00,0.081082
2023-12-17 00:01:59+00:00,0.083773
2023-12-17 00:02:00+00:00,0.081246
2023-12-17 00:02:01+00:00,0.083706
2023-12-17 00:02:02+00:00,0.08168
2023-12-17 00:02:03+00:00,0.083347
2023-12-17 00:02:04+00:00,0.082362
2023-12-17 00:02:05+00:00,0.082671
2023-12-17 00:02:06+00:00,0.082983
2023-12-17 00:02:07+00:00,0.082016
2023-12-17 00:02:08+00:00,0.083483
2023-12-17 00:02:09+00:00,0.081548
2023-12-17 00:02:10+00:00,0.083798
2023-12-17 00:02:11+00:00,0.08147
2023-12-17 00:02:12+00:00,0.083665
2023-12-17 00:02:13+00:00,0.081703
2023-12-17 00:02:14+00:00,0.082715
2023-12-17 00:02:15+00:00,0.082339
2023-12-17 00:02:16+00:00,0.081614
2023-12-17 00:02:17+00:00,0.083389
2023-12-17 00:02:18+00:00,0.083159
2023-12-17 00:02:19+00:00,0.08105
2023-12-17 00:02:20+00:00,0.083462
2023-12-17 00:02:21+00:00,0.081066
2023-12-17 00:02:22+00:00,0.083274
2023-12-17 00:02:23+00:00,0.08155
2023-12-17 00:02:24+00:00,0.08279
2023-12-17 00:02:25+00:00,0.082003
2023-12-17 00:02:26+00:00,0.082232
2023-12-17 00:02:27+00:00,0.082686
2023-12-17 00:02:28+00:00,0.082093
2023-12-17 00:02:29+00:00,0.082978
2023-12-17 00:02:30+00:00,0.081999
2023-12-17 00:02:31+00:00,0.083027
2023-12-17 00:02:32+00:00,0.081754
2023-12-17 00:02:33+00:00,0.082819
2023-12-17 00:02:34+00:00,0.081786
2023-12-17 00:02:35+00:00,0.083172
2023-12-17 00:02:36+00:00,0.082131
2023-12-17 00:02:37+00:00,0.083236
2023-12-17 00:02:38+00:00,0.081988
2023-12-17 00:02:39+00:00,0.083275
2023-12-17 00:02:40+00:00,0.082245
2023-12-17 00:02:41+00:00,0.083353
2023-12-17 00:02:42+00:00,0.082466
2023-12-17 00:02:43+00:00,0.083231
2023-12-17 00:02:44+00:00,0.082532
2023-12-17 00:02:45+00:00,0.083163
