datetime,power
2023-12-24 00:00:00+00:00,0.086667
2023-12-24 00:00:01+00:00,0.08466
2023-12-24 00:00:02+00:00,0.087093
2023-12-24 00:00:03+00:00,0.085204
2023-12-24 00:00:04+00:00,0.086007
2023-12-24 00:00:05+00:00,0.086466
2023-12-24 00:00:06+00:00,0.084674
2023-12-24 00:00:07+00:00,0.087238
2023-12-24 00:00:08+00:00,0.085004
2023-12-24 00:00:09+00:00,0.086442
2023-12-24 00:00:10+00:00,0.086414
2023-12-24 00:00:11+00:00,0.085065
2023-12-24 00:00:12+00:00,0.08727
2023-12-24 00:00:13+00:00,0.084826
2023-12-24 00:00:14+00:00,0.086701
2023-12-24 00:00:15+00:00,0.086046
2023-12-24 00:00:16+00:00,0.085328
2023-12-24 00:00:17+00:00,0.087179
2023-12-24 00:00:18+00:00,0.084694
2023-12-24 00:00:19+00:00,0.087187
2023-12-24 00:00:20+00:00,0.085475
2023-12-24 00:00:21+00:00,0.085984
2023-12-24 00:00:22+00:00,0.087035
2023-12-24 00:00:23+00:00,0.084535
2023-12-24 00:00:24+00:00,0.087006
2023-12-24 00:00:25+00:00,0.085987
2023-12-24 00:00:26+00:00,0.085306
2023-12-24 00:00:27+00:00,0.087499
2023-12-24 00:00:28+00:00,0.085003
2023-12-24 00:00:29+00:00,0.086464
2023-12-24 00:00:30+00:00,0.086521
2023-12-24 00:00:31+00:00,0.084881
2023-12-24 00:00:32+00:00,0.087293
2023-12-24 00:00:33+00:00,0.084992
2023-12-24 00:00:34+00:00,0.086462
2023-12-24 00:00:35+00:00,0.086216
2023-12-24 00:00:36+00:00,0.085145
2023-12-24 00:00:37+00:00,0.08729
2023-12-24 00:00:38+00:00,0.084765
2023-12-24 00:00:39+00:00,0.087212
2023-12-24 00:00:40+00:00,0.085372
2023-12-24 00:00:41+00:00,0.085845
2023-12-24 00:00:42+00:00,0.086862
2023-12-24 00:00:43+00:00,0.084768
2023-12-24 00:00:44+00:00,0.087257
2023-12-24 00:00:45+00:00,0.084848
2023-12-24 00:00:46+00:00,0.086679
2023-12-24 00:00:47+00:00,0.08588
2023-12-24 00:00:48+00:00,0.08552
2023-12-24 00:00:49+00:00,0.086983
2023-12-24 00:00:50+00:00,0.084864
2023-12-24 00:00:51+00:00,0.087256
2023-12-24 00:00:52+00:00,0.084704
2023-12-24 00:00:53+00:00,0.08721
2023-12-24 00:00:54+00:00,0.085109
2023-12-24 00:00:55+00:00,0.086836
2023-12-24 00:00:56+00:00,0.085965
2023-12-24 00:00:57+00:00,0.085927
2023-12-24 00:00:58+00:00,0.086767
2023-12-24 00:00:59+00:00,0.085001
2023-12-24 00:01:00+00:00,0.08716
2023-12-24 00:01:01+00:00,0.08455
2023-12-24 00:01:02+00:00,0.08697
2023-12-24 00:01:03+00:00,0.083789
2023-12-24 00:01:04+00:00,0.085509
2023-12-24 00:01:05+00:00,0.082881
2023-12-24 00:01:06+00:00,0.084184
2023-12-24 00:01:07+00:00,0.083138
2023-12-24 00:01:08+00:00,0.083071
2023-12-24 00:01:09+00:00,0.084234
