datetime,power
2023-12-15 00:00:00+00:00,0.08436
2023-12-15 00:00:01+00:00,0.082719
2023-12-15 00:00:02+00:00,0.084264
2023-12-15 00:00:03+00:00,0.083102
2023-12-15 00:00:04+00:00,0.083704
2023-12-15 00:00:05+00:00,0.083581
2023-12-15 00:00:06+00:00,0.082893
2023-12-15 00:00:07+00:00,0.084307
2023-12-15 00:00:08+00:00,0.082396
2023-12-15 00:00:09+00:00,0.084618
2023-12-15 00:00:10+00:00,0.082228
2023-12-15 00:00:11+00:00,0.084704
2023-12-15 00:00:12+00:00,0.082115
2023-12-15 00:00:13+00:00,0.084745
2023-12-15 00:00:14+00:00,0.082366
2023-12-15 00:00:15+00:00,0.084843
2023-12-15 00:00:16+00:00,0.082385
2023-12-15 00:00:17+00:00,0.084573
2023-12-15 00:00:18+00:00,0.082557
2023-12-15 00:00:19+00:00,0.084255
2023-12-15 00:00:20+00:00,0.083026
2023-12-15 00:00:21+00:00,0.08383
2023-12-15 00:00:22+00:00,0.08362
2023-12-15 00:00:23+00:00,0.083306
2023-12-15 00:00:24+00:00,0.084223
2023-12-15 00:00:25+00:00,0.082709
2023-12-15 00:00:26+00:00,0.084683
2023-12-15 00:00:27+00:00,0.082348
2023-12-15 00:00:28+00:00,0.084767
2023-12-15 00:00:29+00:00,0.082267
2023-12-15 00:00:30+00:00,0.084608
2023-12-15 00:00:31+00:00,0.082734
2023-12-15 00:00:32+00:00,0.08424
2023-12-15 00:00:33+00:00,0.083182
2023-12-15 00:00:34+00:00,0.083389
2023-12-15 00:00:35+00:00,0.083971
2023-12-15 00:00:36+00:00,0.082744
2023-12-15 00:00:37+00:00,0.084569
2023-12-15 00:00:38+00:00,0.082312
2023-12-15 00:00:39+00:00,0.084712
2023-12-15 00:00:40+00:00,0.082252
2023-12-15 00:00:41+00:00,0.084275
2023-12-15 00:00:42+00:00,0.082492
2023-12-15 00:00:43+00:00,0.083843
2023-12-15 00:00:44+00:00,0.083359
2023-12-15 00:00:45+00:00,0.082574
2023-12-15 00:00:46+00:00,0.084082
2023-12-15 00:00:47+00:00,0.081889
2023-12-15 00:00:48+00:00,0.083885
2023-12-15 00:00:49+00:00,0.082974
2023-12-15 00:00:50+00:00,0.082528
2023-12-15 00:00:51+00:00,0.084167
2023-12-15 00:00:52+00:00,0.081976
2023-12-15 00:00:53+00:00,0.083739
2023-12-15 00:00:54+00:00,0.083424
2023-12-15 00:00:55+00:00,0.082475
2023-12-15 00:00:56+00:00,0.084404
2023-12-15 00:00:57+00:00,0.082256
2023-12-15 00:00:58+00:00,0.083767
2023-12-15 00:00:59+00:00,0.083482
2023-12-15 00:01:00+00:00,0.082421
2023-12-15 00:01:01+00:00,0.084569
2023-12-15 00:01:02+00:00,0.082229
2023-12-15 00:01:03+00:00,0.084314
2023-12-15 00:01:04+00:00,0.082791
2023-12-15 00:01:05+00:00,0.083471
2023-12-15 00:01:06+00:00,0.083721
2023-12-15 00:01:08+00:00,0.082256
2023-12-15 00:01:09+00:00,0.084606
2023-12-15 00:01:10+00:00,0.082219
2023-12-15 00:01:11+00:00,0.084547
2023-12-15 00:01:12+00:00,0.082496
2023-12-15 00:01:13+00:00,0.084248
2023-12-15 00:01:14+00:00,0.082893
2023-12-15 00:01:15+00:00,0.083818
2023-12-15 00:01:16+00:00,0.083129
2023-12-15 00:01:17+00:00,0.082714
2023-12-15 00:01:18+00:00,0.083408
2023-12-15 00:01:19+00:00,0.082202
2023-12-15 00:01:20+00:00,0.083903
2023-12-15 00:01:21+00:00,0.081769
2023-12-15 00:01:22+00:00,0.084174
2023-12-15 00:01:23+00:00,0.08172
2023-12-15 00:01:24+00:00,0.084053
2023-12-15 00:01:25+00:00,0.08207
2023-12-15 00:01:26+00:00,0.083576
2023-12-15 00:01:27+00:00,0.082802
2023-12-15 00:01:28+00:00,0.082441
2023-12-15 00:01:29+00:00,0.083403
2023-12-15 00:01:30+00:00,0.081578
2023-12-15 00:01:31+00:00,0.083781
2023-12-15 00:01:32+00:00,0.082073
2023-12-15 00:01:33+00:00,0.082491
2023-12-15 00:01:34+00:00,0.083535
2023-12-15 00:01:35+00:00,0.081681
2023-12-15 00:01:36+00:00,0.083651
2023-12-15 00:01:37+00:00,0.082983
2023-12-15 00:01:38+00:00,0.082141
2023-12-15 00:01:39+00:00,0.084071
2023-12-15 00:01:40+00:00,0.081996
2023-12-15 00:01:41+00:00,0.083311
2023-12-15 00:01:42+00:00,0.083287
2023-12-15 00:01:43+00:00,0.082013
2023-12-15 00:01:44+00:00,0.084195
2023-12-15 00:01:45+00:00,0.081951
2023-12-15 00:01:46+00:00,0.084212
2023-12-15 00:01:47+00:00,0.083226
2023-12-15 00:01:48+00:00,0.083465
2023-12-15 00:01:49+00:00,0.084241
2023-12-15 00:01:50+00:00,0.082594
2023-12-15 00:01:51+00:00,0.084831
2023-12-15 00:01:52+00:00,0.082415
2023-12-15 00:01:53+00:00,0.084749
2023-12-15 00:01:54+00:00,0.083102
2023-12-15 00:01:55+00:00,0.083874
2023-12-15 00:01:56+00:00,0.084137
2023-12-15 00:01:57+00:00,0.082591
2023-12-15 00:01:58+00:00,0.084774
2023-12-15 00:01:59+00:00,0.082711
2023-12-15 00:02:00+00:00,0.083778
2023-12-15 00:02:01+00:00,0.084249
2023-12-15 00:02:02+00:00,0.082334
2023-12-15 00:02:03+00:00,0.084461
2023-12-15 00:02:04+00:00,0.083359
