datetime,power
2023-12-22 00:00:00+00:00,0.086199
2023-12-22 00:00:01+00:00,0.085664
2023-12-22 00:00:02+00:00,0.086611
2023-12-22 00:00:03+00:00,0.085246
2023-12-22 00:00:04+00:00,0.087097
2023-12-22 00:00:05+00:00,0.084873
2023-12-22 00:00:06+00:00,0.08739
2023-12-22 00:00:07+00:00,0.084774
2023-12-22 00:00:08+00:00,0.087485
2023-12-22 00:00:09+00:00,0.084831
2023-12-22 00:00:10+00:00,0.087345
2023-12-22 00:00:11+00:00,0.084774
2023-12-22 00:00:12+00:00,0.087372
2023-12-22 00:00:13+00:00,0.084807
2023-12-22 00:00:14+00:00,0.087463
2023-12-22 00:00:15+00:00,0.08476
2023-12-22 00:00:16+00:00,0.087387
2023-12-22 00:00:17+00:00,0.084837
2023-12-22 00:00:18+00:00,0.087493
2023-12-22 00:00:19+00:00,0.084945
2023-12-22 00:00:20+00:00,0.087492
2023-12-22 00:00:21+00:00,0.08541
2023-12-22 00:00:22+00:00,0.086678
2023-12-22 00:00:23+00:00,0.086452
2023-12-22 00:00:24+00:00,0.08564
2023-12-22 00:00:25+00:00,0.087304
2023-12-22 00:00:26+00:00,0.084989
2023-12-22 00:00:27+00:00,0.087474
2023-12-22 00:00:28+00:00,0.085033
2023-12-22 00:00:29+00:00,0.087469
2023-12-22 00:00:30+00:00,0.085157
2023-12-22 00:00:31+00:00,0.087193
2023-12-22 00:00:32+00:00,0.085491
2023-12-22 00:00:33+00:00,0.086819
2023-12-22 00:00:34+00:00,0.085753
2023-12-22 00:00:35+00:00,0.086617
2023-12-22 00:00:36+00:00,0.08602
2023-12-22 00:00:37+00:00,0.086303
2023-12-22 00:00:38+00:00,0.08641
2023-12-22 00:00:39+00:00,0.085816
2023-12-22 00:00:40+00:00,0.086911
2023-12-22 00:00:41+00:00,0.085344
2023-12-22 00:00:42+00:00,0.087381
2023-12-22 00:00:43+00:00,0.085026
2023-12-22 00:00:44+00:00,0.087493
2023-12-22 00:00:45+00:00,0.084899
2023-12-22 00:00:46+00:00,0.087477
2023-12-22 00:00:47+00:00,0.084995
2023-12-22 00:00:48+00:00,0.087333
2023-12-22 00:00:49+00:00,0.085221
2023-12-22 00:00:50+00:00,0.087046
2023-12-22 00:00:51+00:00,0.085555
2023-12-22 00:00:52+00:00,0.086482
2023-12-22 00:00:53+00:00,0.086054
2023-12-22 00:00:54+00:00,0.086098
2023-12-22 00:00:55+00:00,0.086268
2023-12-22 00:00:56+00:00,0.085925
2023-12-22 00:00:57+00:00,0.086494
2023-12-22 00:00:58+00:00,0.085723
2023-12-22 00:00:59+00:00,0.086639
2023-12-22 00:01:00+00:00,0.086238
2023-12-22 00:01:01+00:00,0.086013
2023-12-22 00:01:02+00:00,0.086411
2023-12-22 00:01:03+00:00,0.085803
2023-12-22 00:01:04+00:00,0.086598
2023-12-22 00:01:05+00:00,0.085665
2023-12-22 00:01:06+00:00,0.086738
2023-12-22 00:01:07+00:00,0.085575
2023-12-22 00:01:08+00:00,0.086836
2023-12-22 00:01:09+00:00,0.085574
2023-12-22 00:01:10+00:00,0.086803
2023-12-22 00:01:11+00:00,0.085683
2023-12-22 00:01:12+00:00,0.086697
2023-12-22 00:01:13+00:00,0.085958
2023-12-22 00:01:14+00:00,0.086392
2023-12-22 00:01:15+00:00,0.086094
2023-12-22 00:01:16+00:00,0.086304
2023-12-22 00:01:17+00:00,0.086227
2023-12-22 00:01:18+00:00,0.086119
