datetime,power
2023-12-21 00:00:00+00:00,0.082161
2023-12-21 00:00:01+00:00,0.082723
2023-12-21 00:00:02+00:00,0.083293
2023-12-21 00:00:03+00:00,0.083122
2023-12-21 00:00:04+00:00,0.082661
2023-12-21 00:00:05+00:00,0.082242
2023-12-21 00:00:06+00:00,0.0823
2023-12-21 00:00:07+00:00,0.082998
2023-12-21 00:00:08+00:00,0.083284
2023-12-21 00:00:09+00:00,0.083116
2023-12-21 00:00:10+00:00,0.08259
2023-12-21 00:00:11+00:00,0.082222
2023-12-21 00:00:12+00:00,0.082719
2023-12-21 00:00:13+00:00,0.083295
2023-12-21 00:00:14+00:00,0.083513
2023-12-21 00:00:15+00:00,0.082993
2023-12-21 00:00:16+00:00,0.0822
2023-12-21 00:00:17+00:00,0.082737
2023-12-21 00:00:18+00:00,0.083677
2023-12-21 00:00:19+00:00,0.083271
2023-12-21 00:00:20+00:00,0.082045
2023-12-21 00:00:21+00:00,0.0829
2023-12-21 00:00:22+00:00,0.083838
2023-12-21 00:00:23+00:00,0.082621
2023-12-21 00:00:24+00:00,0.082246
2023-12-21 00:00:25+00:00,0.084009
2023-12-21 00:00:26+00:00,0.082608
2023-12-21 00:00:27+00:00,0.08231
2023-12-21 00:00:28+00:00,0.083913
2023-12-21 00:00:29+00:00,0.08215
2023-12-21 00:00:30+00:00,0.082865
2023-12-21 00:00:31+00:00,0.083755
2023-12-21 00:00:32+00:00,0.081396
2023-12-21 00:00:33+00:00,0.083337
2023-12-21 00:00:34+00:00,0.081821
2023-12-21 00:00:35+00:00,0.082337
2023-12-21 00:00:36+00:00,0.082912
2023-12-21 00:00:37+00:00,0.081678
2023-12-21 00:00:38+00:00,0.083399
2023-12-21 00:00:39+00:00,0.08136
2023-12-21 00:00:40+00:00,0.083513
2023-12-21 00:00:41+00:00,0.081315
2023-12-21 00:00:42+00:00,0.083329
2023-12-21 00:00:43+00:00,0.081619
2023-12-21 00:00:44+00:00,0.083036
2023-12-21 00:00:45+00:00,0.081894
2023-12-21 00:00:46+00:00,0.082851
2023-12-21 00:00:47+00:00,0.08199
2023-12-21 00:00:48+00:00,0.082792
2023-12-21 00:00:49+00:00,0.082049
2023-12-21 00:00:50+00:00,0.082594
2023-12-21 00:00:51+00:00,0.082305
2023-12-21 00:00:52+00:00,0.082192
2023-12-21 00:00:53+00:00,0.082696
2023-12-21 00:00:54+00:00,0.081935
2023-12-21 00:00:55+00:00,0.083157
2023-12-21 00:00:56+00:00,0.081381
2023-12-21 00:00:57+00:00,0.083471
2023-12-21 00:00:58+00:00,0.081167
2023-12-21 00:00:59+00:00,0.083456
2023-12-21 00:01:00+00:00,0.080873
2023-12-21 00:01:01+00:00,0.083156
2023-12-21 00:01:02+00:00,0.080867
2023-12-21 00:01:03+00:00,0.083233
2023-12-21 00:01:04+00:00,0.081269
2023-12-21 00:01:05+00:00,0.08315
2023-12-21 00:01:06+00:00,0.08199
2023-12-21 00:01:07+00:00,0.082434
2023-12-21 00:01:08+00:00,0.082157
2023-12-21 00:01:09+00:00,0.081538
2023-12-21 00:01:10+00:00,0.08274
2023-12-21 00:01:12+00:00,0.081549
2023-12-21 00:01:13+00:00,0.082794
2023-12-21 00:01:14+00:00,0.081038
2023-12-21 00:01:15+00:00,0.083177
2023-12-21 00:01:16+00:00,0.080852
2023-12-21 00:01:17+00:00,0.083276
2023-12-21 00:01:18+00:00,0.080986
2023-12-21 00:01:19+00:00,0.082833
2023-12-21 00:01:20+00:00,0.081661
2023-12-21 00:01:21+00:00,0.081848
2023-12-21 00:01:22+00:00,0.082663
2023-12-21 00:01:23+00:00,0.080951
2023-12-21 00:01:24+00:00,0.083358
2023-12-21 00:01:25+00:00,0.080855
2023-12-21 00:01:26+00:00,0.082987
2023-12-21 00:01:27+00:00,0.081586
2023-12-21 00:01:28+00:00,0.081978
2023-12-21 00:01:29+00:00,0.08263
2023-12-21 00:01:30+00:00,0.081241
2023-12-21 00:01:31+00:00,0.083579
2023-12-21 00:01:32+00:00,0.081186
2023-12-21 00:01:33+00:00,0.083359
2023-12-21 00:01:34+00:00,0.081879
2023-12-21 00:01:35+00:00,0.0825
2023-12-21 00:01:36+00:00,0.083024
2023-12-21 00:01:37+00:00,0.081379
2023-12-21 00:01:38+00:00,0.083671
2023-12-21 00:01:39+00:00,0.081193
2023-12-21 00:01:40+00:00,0.083298
2023-12-21 00:01:41+00:00,0.081782
2023-12-21 00:01:42+00:00,0.082048
2023-12-21 00:01:43+00:00,0.082858
2023-12-21 00:01:44+00:00,0.081075
