datetime,power
2023-12-16 00:00:00+00:00,0.539827
2023-12-16 00:00:01+00:00,0.545908
2023-12-16 00:00:02+00:00,0.5511
2023-12-16 00:00:03+00:00,0.540807
2023-12-16 00:00:04+00:00,0.542974
2023-12-16 00:00:05+00:00,0.549452
2023-12-16 00:00:06+00:00,0.549891
2023-12-16 00:00:07+00:00,0.540499
2023-12-16 00:00:08+00:00,0.543903
2023-12-16 00:00:09+00:00,0.548783
2023-12-16 00:00:10+00:00,0.548521
2023-12-16 00:00:11+00:00,0.540443
2023-12-16 00:00:12+00:00,0.54326
2023-12-16 00:00:13+00:00,0.547907
2023-12-16 00:00:14+00:00,0.550258
2023-12-16 00:00:15+00:00,0.541813
2023-12-16 00:00:16+00:00,0.542818
2023-12-16 00:00:17+00:00,0.546878
2023-12-16 00:00:18+00:00,0.550105
2023-12-16 00:00:19+00:00,0.540795
2023-12-16 00:00:20+00:00,0.543936
2023-12-16 00:00:21+00:00,0.5472
2023-12-16 00:00:22+00:00,0.549277
2023-12-16 00:00:23+00:00,0.545526
2023-12-16 00:00:24+00:00,0.542644
2023-12-16 00:00:25+00:00,0.543331
2023-12-16 00:00:26+00:00,0.545638
2023-12-16 00:00:27+00:00,0.549676
2023-12-16 00:00:28+00:00,0.549093
2023-12-16 00:00:29+00:00,0.544818
2023-12-16 00:00:30+00:00,0.541982
2023-12-16 00:00:31+00:00,0.545609
2023-12-16 00:00:32+00:00,0.545946
2023-12-16 00:00:33+00:00,0.547557
2023-12-16 00:00:34+00:00,0.548916
2023-12-16 00:00:35+00:00,0.544979
2023-12-16 00:00:36+00:00,0.545244
2023-12-16 00:00:37+00:00,0.544172
2023-12-16 00:00:38+00:00,0.546676
2023-12-16 00:00:39+00:00,0.549036
2023-12-16 00:00:40+00:00,0.548566
2023-12-16 00:00:41+00:00,0.541014
2023-12-16 00:00:42+00:00,0.544162
2023-12-16 00:00:43+00:00,0.54634
2023-12-16 00:00:44+00:00,0.548968
2023-12-16 00:00:45+00:00,0.54671
2023-12-16 00:00:46+00:00,0.542077
2023-12-16 00:00:47+00:00,0.542917
2023-12-16 00:00:48+00:00,0.545412
2023-12-16 00:00:49+00:00,0.547896
2023-12-16 00:00:50+00:00,0.548505
2023-12-16 00:00:51+00:00,0.54368
2023-12-16 00:00:52+00:00,0.541834
2023-12-16 00:00:53+00:00,0.544274
2023-12-16 00:00:54+00:00,0.546116
2023-12-16 00:00:55+00:00,0.550066
2023-12-16 00:00:56+00:00,0.547474
2023-12-16 00:00:57+00:00,0.543345
2023-12-16 00:00:58+00:00,0.541826
2023-12-16 00:00:59+00:00,0.547162
2023-12-16 00:01:00+00:00,0.547747
2023-12-16 00:01:01+00:00,0.549316
2023-12-16 00:01:02+00:00,0.547135
2023-12-16 00:01:03+00:00,0.54213
2023-12-16 00:01:04+00:00,0.544821
2023-12-16 00:01:05+00:00,0.546372
2023-12-16 00:01:06+00:00,0.549355
2023-12-16 00:01:07+00:00,0.548652
2023-12-16 00:01:08+00:00,0.543401
2023-12-16 00:01:09+00:00,0.544444
2023-12-16 00:01:10+00:00,0.544706
2023-12-16 00:01:11+00:00,0.546988
2023-12-16 00:01:12+00:00,0.548424
2023-12-16 00:01:13+00:00,0.546976
2023-12-16 00:01:14+00:00,0.543895
2023-12-16 00:01:15+00:00,0.542529
2023-12-16 00:01:16+00:00,0.54516
2023-12-16 00:01:17+00:00,0.54659
2023-12-16 00:01:18+00:00,0.549436
2023-12-16 00:01:20+00:00,0.542127
2023-12-16 00:01:21+00:00,0.542256
2023-12-16 00:01:22+00:00,0.54474
2023-12-16 00:01:23+00:00,0.546636
2023-12-16 00:01:24+00:00,0.549708
2023-12-16 00:01:25+00:00,0.55092
2023-12-16 00:01:26+00:00,0.545615
2023-12-16 00:01:27+00:00,0.544337
2023-12-16 00:01:28+00:00,0.544942
2023-12-16 00:01:29+00:00,0.54696
2023-12-16 00:01:30+00:00,0.550178
2023-12-16 00:01:31+00:00,0.546375
2023-12-16 00:01:32+00:00,0.542032
2023-12-16 00:01:33+00:00,0.542506
2023-12-16 00:01:34+00:00,0.546278
2023-12-16 00:01:35+00:00,0.547579
2023-12-16 00:01:36+00:00,0.549258
2023-12-16 00:01:37+00:00,0.546907
2023-12-16 00:01:38+00:00,0.542961
2023-12-16 00:01:39+00:00,0.542835
2023-12-16 00:01:40+00:00,0.544366
2023-12-16 00:01:41+00:00,0.545727
2023-12-16 00:01:42+00:00,0.547462
2023-12-16 00:01:43+00:00,0.548252
2023-12-16 00:01:44+00:00,0.548423
2023-12-16 00:01:45+00:00,0.54351
2023-12-16 00:01:46+00:00,0.543193
2023-12-16 00:01:47+00:00,0.544678
2023-12-16 00:01:48+00:00,0.545347
2023-12-16 00:01:49+00:00,0.551174
2023-12-16 00:01:50+00:00,0.549705
2023-12-16 00:01:51+00:00,0.547747
2023-12-16 00:01:52+00:00,0.544042
2023-12-16 00:01:53+00:00,0.542592
2023-12-16 00:01:54+00:00,0.5442
2023-12-16 00:01:55+00:00,0.544956
2023-12-16 00:01:56+00:00,0.546467
2023-12-16 00:01:57+00:00,0.547471
2023-12-16 00:01:58+00:00,0.548539
2023-12-16 00:01:59+00:00,0.548031
2023-12-16 00:02:00+00:00,0.54522
2023-12-16 00:02:01+00:00,0.543619
2023-12-16 00:02:02+00:00,0.543796
2023-12-16 00:02:03+00:00,0.544826
2023-12-16 00:02:04+00:00,0.547385
2023-12-16 00:02:05+00:00,0.545909
2023-12-16 00:02:06+00:00,0.547606
2023-12-16 00:02:07+00:00,0.548389
2023-12-16 00:02:08+00:00,0.546477
2023-12-16 00:02:09+00:00,0.544993
2023-12-16 00:02:10+00:00,0.542375
2023-12-16 00:02:11+00:00,0.543364
2023-12-16 00:02:12+00:00,0.544425
2023-12-16 00:02:13+00:00,0.545543
2023-12-16 00:02:14+00:00,0.54661
2023-12-16 00:02:15+00:00,0.547225
2023-12-16 00:02:16+00:00,0.547255
2023-12-16 00:02:17+00:00,0.545865
2023-12-16 00:02:18+00:00,0.542346
2023-12-16 00:02:19+00:00,0.543027
2023-12-16 00:02:20+00:00,0.543602
2023-12-16 00:02:21+00:00,0.545732
2023-12-16 00:02:22+00:00,0.545459
2023-12-16 00:02:23+00:00,0.547284
2023-12-16 00:02:24+00:00,0.54702
2023-12-16 00:02:25+00:00,0.545789
2023-12-16 00:02:26+00:00,0.543934
2023-12-16 00:02:27+00:00,0.542614
2023-12-16 00:02:28+00:00,0.544122
2023-12-16 00:02:29+00:00,0.545543
2023-12-16 00:02:30+00:00,0.547423
2023-12-16 00:02:31+00:00,0.547972
2023-12-16 00:02:32+00:00,0.545623
2023-12-16 00:02:33+00:00,0.541672
2023-12-16 00:02:34+00:00,0.542241
2023-12-16 00:02:35+00:00,0.544839
2023-12-16 00:02:36+00:00,0.548552
2023-12-16 00:02:37+00:00,0.548439
2023-12-16 00:02:38+00:00,0.546833
2023-12-16 00:02:39+00:00,0.543828
2023-12-16 00:02:40+00:00,0.54361
2023-12-16 00:02:41+00:00,0.542899
2023-12-16 00:02:42+00:00,0.544692
2023-12-16 00:02:43+00:00,0.545874
2023-12-16 00:02:44+00:00,0.546689
2023-12-16 00:02:45+00:00,0.548643
2023-12-16 00:02:46+00:00,0.546096
2023-12-16 00:02:47+00:00,0.543577
2023-12-16 00:02:48+00:00,0.541968
2023-12-16 00:02:49+00:00,0.545024
2023-12-16 00:02:50+00:00,0.545024
2023-12-16 00:02:51+00:00,0.545921
2023-12-16 00:02:52+00:00,0.547466
2023-12-16 00:02:53+00:00,0.546366
2023-12-16 00:02:54+00:00,0.545412
2023-12-16 00:02:55+00:00,0.542838
2023-12-16 00:02:56+00:00,0.542913
2023-12-16 00:02:57+00:00,0.543836
2023-12-16 00:02:58+00:00,0.544455
2023-12-16 00:02:59+00:00,0.547856
2023-12-16 00:03:00+00:00,0.546265
